,,,corect_length,,,,,,,,,,,,,i_length_slot,,,,,,,,,,,,,,,,,,,,,,,,roll_length,,,,,hcrop,tcrop,d_cut_width_i,
MC8000000910,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000911,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000912,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000913,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000914,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000915,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000916,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000917,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000918,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000919,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000920,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000921,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000922,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000923,50,2200,9852,0,247,1800,2583,94.388,94.386,94.386,0,0,A1,C,M,1,2583,2583,9.015,9.015,9.015,247,1800,2583,2583,2583,9.013,9.015,9.015,2583,9.013,0,0,247,1800,0,0,49.7,2260,10222,9.013,0.9,-0.9,L,0,0,0,0
MC8000000925,50,2200,11600,0,247,1800,3045,94.275,94.278,94.278,0,0,A1,C,M,1,3045,3045,10.627,10.627,10.627,247,1800,3045,3045,3045,10.625,10.627,10.627,3045,10.625,0,0,247,1800,0,0,49.7,2260,12050,10.625,0.9,-0.9,L,0,0,0,0
MC8000000926,50,2200,11600,0,247,1800,3045,94.275,94.278,94.278,0,0,A1,C,M,1,3045,3045,10.627,10.627,10.627,247,1800,3045,3045,3045,10.625,10.627,10.627,3045,10.625,0,0,247,1800,0,0,49.7,2260,12050,10.625,0.9,-0.9,L,0,0,0,0
MC8000000927,50,2200,11600,0,247,1800,3045,94.275,94.278,94.278,0,0,A1,C,M,1,3045,3045,10.627,10.627,10.627,247,1800,3045,3045,3045,10.625,10.627,10.627,3045,10.625,0,0,247,1800,0,0,49.7,2260,12050,10.625,0.9,-0.9,L,0,0,0,0
MC8000000928,50,2500,10000,0,247,1800,2968,94.74,94.738,94.738,0,0,A1,C,M,1,2968,2968,10.359,10.359,10.359,247,1800,2968,2968,2968,10.358,10.359,10.359,2968,10.358,0,0,247,1800,0,0,49.7,2560,10370,10.357,0.9,-0.9,L,0,0,0,0
MC8000000929,50,2500,10000,0,247,1800,2968,94.74,94.738,94.738,0,0,A1,C,M,1,2968,2968,10.359,10.359,10.359,247,1800,2968,2968,2968,10.358,10.359,10.359,2968,10.358,0,0,247,1800,0,0,49.7,2560,10370,10.357,0.9,-0.9,L,0,0,0,0
MC8000000930,50,2500,10000,0,247,1800,2968,94.74,94.738,94.738,0,0,A1,C,M,1,2968,2968,10.359,10.359,10.359,247,1800,2968,2968,2968,10.358,10.359,10.359,2968,10.358,0,0,247,1800,0,0,49.7,2560,10370,10.357,0.9,-0.9,L,0,0,0,0
MC8000000931,50,2500,10000,0,247,1800,2968,94.74,94.738,94.738,0,0,A1,C,M,1,2968,2968,10.359,10.359,10.359,247,1800,2968,2968,2968,10.358,10.359,10.359,2968,10.358,0,0,247,1800,0,0,49.7,2560,10370,10.357,0.9,-0.9,L,0,0,0,0
MC8000000932,55,2200,10248,0,247,1800,2967,94.026,94.03,94.03,0,0,A1,C,M,1,2967,2967,10.355,10.355,10.355,247,1800,2967,2967,2967,10.352,10.355,10.355,2967,10.352,0,0,247,1800,0,0,54.7,2260,10668,10.353,0.9,-0.9,L,0,0,0,0
MC8000000933,55,2200,10248,0,247,1800,2967,94.026,94.03,94.03,0,0,A1,C,M,1,2967,2967,10.355,10.355,10.355,247,1800,2967,2967,2967,10.352,10.355,10.355,2967,10.352,0,0,247,1800,0,0,54.7,2260,10668,10.353,0.9,-0.9,L,0,0,0,0
MC8000000934,55,2200,10248,0,247,1800,2967,94.026,94.03,94.03,0,0,A1,C,M,1,2967,2967,10.355,10.355,10.355,247,1800,2967,2967,2967,10.352,10.355,10.355,2967,10.352,0,0,247,1800,0,0,54.7,2260,10668,10.353,0.9,-0.9,L,0,0,0,0
MC8000000935,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000936,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000937,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000938,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000939,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000940,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000941,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000942,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000943,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000944,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000945,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000946,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000947,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000948,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000949,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000950,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000951,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000952,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000953,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000955,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000956,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000957,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000958,40,2500,11686,0,247,1800,2778,94.627,94.626,94.626,0,0,A1,C,M,1,2778,2778,9.696,9.696,9.696,247,1800,2778,2778,2778,9.695,9.696,9.696,2778,9.695,0,0,247,1800,0,0,39.75,2560,12136,9.694,0.8,-0.8,L,0,0,0,0
MC8000000959,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000960,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000961,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000962,40,2200,18400,0,247,1800,3860,94.367,94.365,94.365,0,0,A1,C,M,2,3860,3860,13.472,13.472,13.472,247,1800,3860,3860,3860,13.47,13.472,13.472,3860,13.47,0,0,247,1800,0,0,39.75,2260,19100,13.469,0.8,-0.8,L,0,0,0,0
MC8000000963,60,2200,11273,0,247,1800,3558,94.079,94.08,94.08,0,0,A1,C,M,1,3558,3558,12.418,12.418,12.418,247,1800,3558,3558,3558,12.416,12.418,12.418,3558,12.416,0,0,247,1800,0,0,59.7,2260,11723,12.416,0.9,-0.9,L,0,0,0,0
MC8000000964,60,2200,11273,0,247,1800,3558,94.079,94.08,94.08,0,0,A1,C,M,1,3558,3558,12.418,12.418,12.418,247,1800,3558,3558,3558,12.416,12.418,12.418,3558,12.416,0,0,247,1800,0,0,59.7,2260,11723,12.416,0.9,-0.9,L,0,0,0,0
MC8000000965,60,2200,11273,0,247,1800,3558,94.079,94.08,94.08,0,0,A1,C,M,1,3558,3558,12.418,12.418,12.418,247,1800,3558,3558,3558,12.416,12.418,12.418,3558,12.416,0,0,247,1800,0,0,59.7,2260,11723,12.416,0.9,-0.9,L,0,0,0,0
MC8000000966,60,2200,11273,0,247,1800,3558,94.079,94.08,94.08,0,0,A1,C,M,1,3558,3558,12.418,12.418,12.418,247,1800,3558,3558,3558,12.416,12.418,12.418,3558,12.416,0,0,247,1800,0,0,59.7,2260,11723,12.416,0.9,-0.9,L,0,0,0,0
MC8000000967,60,2200,11273,0,247,1800,3558,94.079,94.08,94.08,0,0,A1,C,M,1,3558,3558,12.418,12.418,12.418,247,1800,3558,3558,3558,12.416,12.418,12.418,3558,12.416,0,0,247,1800,0,0,59.7,2260,11723,12.416,0.9,-0.9,L,0,0,0,0
MC8000000968,60,2200,11743,0,247,1800,3701,94.224,94.223,94.223,0,0,A1,C,M,1,3701,3701,12.917,12.917,12.917,247,1800,3701,3701,3701,12.914,12.917,12.917,3701,12.914,0,0,247,1800,0,0,59.7,2260,12193,12.914,0.9,-0.9,L,0,0,0,0
MC8000000969,60,2200,11743,0,247,1800,3701,94.224,94.223,94.223,0,0,A1,C,M,1,3701,3701,12.917,12.917,12.917,247,1800,3701,3701,3701,12.914,12.917,12.917,3701,12.914,0,0,247,1800,0,0,59.7,2260,12193,12.914,0.9,-0.9,L,0,0,0,0
MC8000000970,60,2200,11743,0,247,1800,3701,94.224,94.223,94.223,0,0,A1,C,M,1,3701,3701,12.917,12.917,12.917,247,1800,3701,3701,3701,12.914,12.917,12.917,3701,12.914,0,0,247,1800,0,0,59.7,2260,12193,12.914,0.9,-0.9,L,0,0,0,0
MC8000000971,60,2200,11743,0,247,1800,3701,94.224,94.223,94.223,0,0,A1,C,M,1,3701,3701,12.917,12.917,12.917,247,1800,3701,3701,3701,12.914,12.917,12.917,3701,12.914,0,0,247,1800,0,0,59.7,2260,12193,12.914,0.9,-0.9,L,0,0,0,0
MC8000000975,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000976,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000977,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000978,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000979,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000980,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000981,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000982,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000983,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000984,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000985,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000986,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000987,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000988,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000989,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000990,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000991,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000992,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000993,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000994,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000995,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000996,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000997,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000998,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000000999,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000001000,50,2200,11491,0,247,1800,3017,94.242,94.244,94.244,0,0,A1,C,M,1,3017,3017,10.53,10.53,10.53,247,1800,3017,3017,3017,10.528,10.53,10.53,3017,10.528,0,0,247,1800,0,0,49.7,2260,11941,10.529,0.9,-0.9,L,0,0,0,0
MC8000001027,50,2200,10000,0,247,1800,2620,94.439,94.444,94.444,0,0,A1,C,M,1,2620,2620,9.144,9.144,9.144,247,1800,2620,2620,2620,9.143,9.144,9.144,2620,9.143,0,0,247,1800,0,0,49.7,2260,10370,9.144,0.9,-0.9,L,0,0,0,0
MC8000001028,50,2200,11273,0,247,1800,2962,94.173,94.176,94.176,0,0,A1,C,M,1,2962,2962,10.338,10.338,10.338,247,1800,2962,2962,2962,10.336,10.338,10.338,2962,10.336,0,0,247,1800,0,0,49.7,2260,11723,10.336,0.9,-0.9,L,0,0,0,0
MC8000001029,50,2200,11348,0,247,1800,2981,94.197,94.194,94.194,0,0,A1,C,M,1,2981,2981,10.404,10.404,10.404,247,1800,2981,2981,2981,10.403,10.404,10.404,2981,10.403,0,0,247,1800,0,0,49.7,2260,11798,10.403,0.9,-0.9,L,0,0,0,0
MC8000001030,50,2200,11448,0,247,1800,3006,94.229,94.233,94.233,0,0,A1,C,M,1,3006,3006,10.491,10.491,10.491,247,1800,3006,3006,3006,10.49,10.491,10.491,3006,10.49,0,0,247,1800,0,0,49.7,2260,11898,10.491,0.9,-0.9,L,0,0,0,0
MC8000001031,50,2200,11601,0,247,1800,3045,94.276,94.278,94.278,0,0,A1,C,M,1,3045,3045,10.627,10.627,10.627,247,1800,3045,3045,3045,10.625,10.627,10.627,3045,10.625,0,0,247,1800,0,0,49.7,2260,12051,10.626,0.9,-0.9,L,0,0,0,0
MC8000001032,50,2200,11601,0,247,1800,3045,94.276,94.278,94.278,0,0,A1,C,M,1,3045,3045,10.627,10.627,10.627,247,1800,3045,3045,3045,10.625,10.627,10.627,3045,10.625,0,0,247,1800,0,0,49.7,2260,12051,10.626,0.9,-0.9,L,0,0,0,0
MC8000001034,50,2200,11376,0,247,1800,2988,94.206,94.207,94.207,0,0,A1,C,M,1,2988,2988,10.428,10.428,10.428,247,1800,2988,2988,2988,10.427,10.428,10.428,2988,10.427,0,0,247,1800,0,0,49.7,2260,11826,10.427,0.9,-0.9,L,0,0,0,0
MC8000001035,50,2200,11376,0,247,1800,2988,94.206,94.207,94.207,0,0,A1,C,M,1,2988,2988,10.428,10.428,10.428,247,1800,2988,2988,2988,10.427,10.428,10.428,2988,10.427,0,0,247,1800,0,0,49.7,2260,11826,10.427,0.9,-0.9,L,0,0,0,0
